subject_term,housing,bikes,homelessness,dogs,parks,construction,traffic,transit,noise,energy,climate,infrastructure,safety,arts,childcare,democracy,cost of living,healthcare,equity,business
urban forestry,0.00010241969721391797,0.0002513153594918549,9.30164460442029e-05,0.0004219752154313028,0.0010767908534035087,0.00012145376967964694,0.00013032414426561445,0.00016372847312595695,0.000751927203964442,0.00010270395432598889,0.0002802326052915305,0.00025779588031582534,0.0006223278469406068,0.0001354725391138345,4.1621104173827916e-05,9.30175810935907e-05,0.006220235023647547,7.339815783780068e-05,0.0026657397393137217,0.00016687532479409128
urban form,0.557969331741333,0.059119343757629395,0.00983502808958292,0.006065440829843283,0.0442567840218544,0.04712994769215584,0.16283980011940002,0.03364327549934387,0.00934041291475296,0.012154213152825832,0.002413323149085045,0.1078300029039383,0.0928349643945694,0.002662399085238576,0.0038196134846657515,0.005808547139167786,0.3113521933555603,0.002597925951704383,0.05243143439292908,0.0011177359847351909
urban landscape,0.08983340114355087,0.016935523599386215,0.0007625115686096251,0.002503999276086688,0.03659670054912567,0.01270323432981968,0.04698965325951576,0.011001573875546455,0.0008368737180717289,0.0008223162731155753,0.00237838551402092,0.006805377546697855,0.07444585859775543,0.00034309059265069664,0.00043138384353369474,0.005574438720941544,0.1688561588525772,0.0002176791022066027,0.14952345192432404,0.00035220556310378015
urban night lighting,0.06780042499303818,0.0035685019101947546,0.002845023525878787,0.0017622190061956644,0.004264264367520809,0.004066040273755789,0.008904683403670788,0.020693188533186913,0.000464086071588099,0.11930952966213226,0.0018894000677391887,0.2548428177833557,0.34868308901786804,0.006860686466097832,0.0014016932109370828,0.004110071808099747,0.04699341207742691,0.0007224357686936855,0.051009103655815125,0.0009138318710029125
urban planning,0.4170166850090027,0.010317796841263771,0.0011482194531708956,0.0015904844040051103,0.08702700585126877,0.0005502123385667801,0.04265870898962021,0.023140031844377518,0.000674078066367656,0.0012667016126215458,0.0002447131264489144,0.0868796706199646,0.027495360001921654,0.00011010588059434667,0.00018831850320566446,0.0012099994346499443,0.048980679363012314,0.00014264053606893867,0.13770657777786255,0.0006307886797003448
urban planning districts,0.055085256695747375,0.004026966169476509,0.0008788587292656302,0.0011162032606080174,0.0037434895057231188,0.0019173872424289584,0.018113059923052788,0.004753634799271822,0.001397862215526402,0.002413584850728512,0.0006253799074329436,0.05408060923218727,0.07910481840372086,0.00012422274448908865,0.0005384771502576768,0.0019545499235391617,0.012505779042840004,0.00016021069313865155,0.23016859591007233,0.0009512480464763939
urban planning services consulting firms,0.02245027758181095,0.0009885262697935104,0.0005219757440499961,0.0006964506465010345,0.022138256579637527,0.0006441875593736768,0.04450731724500656,0.007157237268984318,0.0010378834558650851,0.0005787246045656502,0.002308550989255309,0.030841698870062828,0.02386843040585518,0.00014789548004046082,0.00018831007764674723,0.00442339526489377,0.0074364920146763325,0.0001369900710415095,0.1086110919713974,0.9750968217849731
urban transit systems,0.0002587279013823718,0.0076350499875843525,0.00012654249439947307,0.00044293387327343225,0.00013176405627746135,0.00020991364726796746,0.006233665626496077,0.9911378026008606,0.018678145483136177,0.0006454201648011804,0.0002768701233435422,0.17297475039958954,0.21271032094955444,0.0001174388817162253,0.00014467602886725217,0.0013284400338307023,0.008075175806879997,8.110643102554604e-05,0.08224930614233017,0.0005878358497284353
urban transportation,0.0006859318818897009,0.3452194035053253,8.643891487736255e-05,0.0009956867434084415,0.0002561666478868574,0.0005277454038150609,0.8451246023178101,0.9844369292259216,0.02855287306010723,0.00028310270863585174,0.00025138648925349116,0.6481324434280396,0.02893834374845028,0.00013396907888818532,0.00017032450705301017,0.0010986634297296405,0.034892890602350235,9.436432446818799e-05,0.05010764300823212,0.0005771210417151451
urban wilderness trails,8.15133607829921e-05,0.010818999260663986,0.0001204999498440884,0.001873545697890222,0.002051483141258359,0.00014650702360086143,0.00014756129530724138,0.0011075978400185704,0.005296532530337572,0.00522589823231101,0.001967658754438162,0.0006301687099039555,0.492946058511734,0.0005157554987818003,7.89093755884096e-05,0.0004991595051251352,0.0077692135237157345,9.532433614367619e-05,0.028657684102654457,0.0001903044612845406
urbanization,0.7017459273338318,0.01681828312575817,6.752134504495189e-05,0.0007150386227294803,0.013364298269152641,0.11427949368953705,0.014805673621594906,0.009709447622299194,0.0030485806055366993,0.0021449928171932697,0.00021216855384409428,0.1156383529305458,0.0007290843641385436,0.000566002621781081,0.00017724155623000115,0.0002762523654382676,0.03602905198931694,0.0005345426616258919,0.01597827859222889,0.0011331996647641063
used automobiles,0.00011196073319297284,0.00012434556265361607,9.026055340655148e-05,9.637188486522064e-05,0.00017063248378690332,0.0002617753343656659,0.09996974468231201,0.005051822867244482,0.01020605769008398,0.0005153748206794262,0.0008139940910041332,0.0003728832525666803,0.32420438528060913,0.00031233797199092805,9.48866072576493e-05,0.00017315128934569657,0.019740566611289978,0.00012078118015779182,0.03647255524992943,0.0011136576067656279
used cars,0.0001914323220262304,9.524788765702397e-05,0.000224659510422498,8.800943032838404e-05,0.0002211778482887894,0.0011563581647351384,0.017270881682634354,0.008409776724874973,0.010270440950989723,0.0007272738148458302,0.0018103529000654817,0.0002920290862675756,0.1708347201347351,0.0005920013645663857,0.0001647540630074218,0.000305534980725497,0.05058274790644646,0.00012292111932765692,0.08268667757511139,0.009076423943042755
used clothing,0.0005763681838288903,0.00012846804747823626,0.008568954654037952,0.00041196748497895896,0.0008072331547737122,0.0001926038967212662,0.0004825407813768834,0.352199524641037,0.0005755456513725221,0.00037810829235240817,0.004651676397770643,0.00014177273260429502,0.2177378535270691,0.0027548533398658037,0.0010490842396393418,0.004204224795103073,0.03831750154495239,0.00024560349993407726,0.045299429446458817,0.0004987482097931206
used needles,0.01058424822986126,0.00012035258259857073,0.00545206293463707,0.00045432912884280086,0.0057769520208239555,0.059874679893255234,0.00046035382547415793,0.08528640866279602,0.0006944658816792071,0.00498546939343214,0.04931633174419403,0.004560285713523626,0.10011254251003265,0.02562721259891987,0.007201691623777151,0.00399938365444541,0.04190168157219887,0.5141409635543823,0.016387471929192543,0.06692127138376236
used newspapers,0.0010813783155754209,9.01780222193338e-05,0.006394614465534687,0.00023116092779673636,0.00025271534104831517,0.0020952767226845026,0.0013424226781353354,0.004482857882976532,0.0013537644408643246,0.00035844495869241655,0.006412079092115164,0.00036443257704377174,0.07517871260643005,0.002629073802381754,0.0012205151142552495,0.00013262084394227713,0.11814022064208984,0.0003092291590292007,0.03070859983563423,0.010844234377145767
used syringes,0.0010011127451434731,8.884294948074967e-05,0.0014213501708582044,0.00022251700283959508,0.0006654153694398701,0.0031598531641066074,0.00021052508964203298,0.09429305791854858,0.0006751642795279622,0.00039492466021329165,0.0023642040323466063,0.000892574549652636,0.37633734941482544,0.030362673103809357,0.007932779379189014,0.0013946887338533998,0.029626576229929924,0.9380659461021423,0.04659407213330269,0.12323608994483948
user charges,0.48180797696113586,0.1022624671459198,0.019059497863054276,0.014886452816426754,0.09138701856136322,0.12531352043151855,0.040147606283426285,0.37939268350601196,0.014794006012380123,0.2519378960132599,0.12123335897922516,0.06679244339466095,0.08704201132059097,0.2327066957950592,0.08677051961421967,0.035487908869981766,0.5956472158432007,0.25546994805336,0.07815559953451157,0.734070897102356
user fees,0.22747297585010529,0.04037446528673172,0.0066137914545834064,0.00692046107724309,0.21284841001033783,0.1035865768790245,0.03460795432329178,0.3429558575153351,0.006341591477394104,0.0801033228635788,0.09490188211202621,0.07480543851852417,0.05106411501765251,0.1459507942199707,0.031085863709449768,0.030005646869540215,0.2775033712387085,0.13502180576324463,0.007096475455909967,0.6628847718238831
utilities,0.0017334403237327933,0.0018801556434482336,0.0002448248560540378,0.001068496028892696,0.00031602467061020434,0.00033342072856612504,0.010355890728533268,0.06513091176748276,0.00015524950867984444,0.7982059121131897,0.0013835423160344362,0.9949436783790588,0.029962727800011635,0.0002591010124888271,0.0004398052114993334,0.007349868770688772,0.010877083986997604,0.00030892601353116333,0.008713975548744202,0.011075301095843315
utility bills,0.00036582155735231936,0.0027569271624088287,0.00012966155190952122,0.000654168426990509,0.00022245141735766083,0.0004148373263888061,0.0013224725844338536,0.043939732015132904,0.0003255205519963056,0.9545363187789917,0.0012473437236621976,0.96385657787323,0.05662183836102486,0.00017647269123699516,0.00011492598423501477,0.0008251967956312001,0.6643289923667908,0.0003607911057770252,0.005236942321062088,0.746448278427124
utility corridors,0.0003988280950579792,0.005322981160134077,0.0001024676239467226,0.0005978356348350644,0.00012453642557375133,0.0337996631860733,0.008796511217951775,0.4048711657524109,0.00025483203353360295,0.6050405502319336,0.001415854785591364,0.9917262196540833,0.6575751304626465,0.0001656549866311252,0.00016912887804210186,0.0036126801278442144,0.004038422834128141,0.0006191107677295804,0.013010428287088871,0.29461511969566345
utility cuts,0.0004562578396871686,0.011596016585826874,0.0016326820477843285,0.0022937441244721413,0.0004912462318316102,0.0008734553121030331,0.005132341757416725,0.04094735532999039,0.002316826255992055,0.8044477105140686,0.007817327044904232,0.8352828621864319,0.3074225187301636,0.00019452738342806697,0.000374266121070832,0.000710457912646234,0.1576564908027649,0.0012600277550518513,0.002598956460133195,0.5760976076126099
utility digs,0.0011765320086851716,0.008585606701672077,0.0001637119858060032,0.0009545403299853206,0.0003086059878114611,0.5763717293739319,0.0020115794613957405,0.010350707918405533,0.00021399438264779747,0.5791738033294678,0.005108191631734371,0.9881806373596191,0.23122656345367432,0.000274732185062021,0.00027266761753708124,0.005671157501637936,0.03670216351747513,0.001893001957796514,0.03065676987171173,0.5468124747276306
utility holes,0.0014969714684411883,0.01690209098160267,0.0018385531147941947,0.0005729756667278707,0.00027702809893526137,0.032779380679130554,0.004569710232317448,0.031155811622738838,0.0005524340667761862,0.17427466809749603,0.007861834950745106,0.8300781846046448,0.10529202967882156,0.00021397587261162698,0.0006557601154781878,0.0008996219257824123,0.06995345652103424,0.007850115187466145,0.0006922242464497685,0.030746741220355034
utility locates,0.001828101696446538,0.023066114634275436,0.0003393332881387323,0.0016017426969483495,0.0020861101802438498,0.002897488186135888,0.02292483113706112,0.1259268820285797,8.548051118850708e-05,0.3518151342868805,0.011701196432113647,0.9707010388374329,0.2445083111524582,0.00031437614234164357,0.0023460055235773325,0.009665296413004398,0.006320355460047722,0.007205790374428034,0.03334397077560425,0.08560614287853241
utility pole banners,0.00023721548495814204,0.00015665007231291384,7.18850496923551e-05,0.00016739270358812064,0.0002444591955281794,0.05266168341040611,0.001184618566185236,0.014415880665183067,0.0001091135636670515,0.8687906861305237,0.001982233254238963,0.9979907274246216,0.5003041625022888,0.0004933910677209496,0.00010266729805152863,0.004349364899098873,0.0077699762769043446,0.00015174820146057755,0.08989128470420837,0.2654241919517517
utility poles,0.00017015237244777381,9.458272688789293e-05,7.961413939483464e-05,9.019481512950733e-05,0.00011201577581232414,0.22171366214752197,0.00031625592964701355,0.0027784190606325865,0.00011389378050807863,0.8997853994369507,0.0013687902828678489,0.9982298612594604,0.6911827325820923,0.00015003416046965867,7.814239506842569e-05,0.000721932330634445,0.0046008555218577385,0.00023379016784019768,0.00533380638808012,0.06254001706838608
utility stake outs,0.0005263097700662911,0.005240533966571093,0.0003024738689418882,0.0005656220600940287,0.00033153442200273275,0.006869577802717686,0.0019678629469126463,0.026226526126265526,0.0006052254466339946,0.6569121479988098,0.0025829870719462633,0.9658179879188538,0.46790611743927,0.00030281845829449594,0.00017171363288071007,0.000884520704858005,0.006288519594818354,0.000649360241368413,0.2278221845626831,0.8239153623580933
utility wires,0.00045218775630928576,0.00017199775902554393,0.0001927284465637058,0.00012260000221431255,0.0001689621713012457,0.0005130626959726214,0.008050872012972832,0.1259312778711319,0.00010991287126671523,0.789653480052948,0.0014853159664198756,0.9971370697021484,0.7552822828292847,0.00019627077563200146,0.00014545257727149874,0.003770415438339114,0.003965531941503286,0.0003495541459415108,0.0060158371925354,0.10113340616226196
vacancies (jobs),0.00012924789916723967,0.0001588673039805144,5.2753610361833125e-05,0.00014090175682213157,0.00021033547818660736,0.09391455352306366,0.00026033297763206065,0.001625256729312241,0.00010417910380056128,0.0008376047480851412,0.000228511358727701,0.0006030399817973375,0.0005272573907859623,0.00017854312318377197,0.0002726545208133757,0.00019458698807284236,0.00017711824330035597,0.00029190556961111724,0.0018256440525874496,0.46648746728897095
vacancies (real estate),0.022929692640900612,0.00012134692951804027,6.606955867027864e-05,0.0001852717250585556,0.00033612558036111295,0.0001359513698844239,0.00015624790103174746,0.00017013489559758455,9.305850835517049e-05,9.165632218355313e-05,0.00029340997571125627,0.00016554645844735205,0.0004907269612886012,0.00011305895895930007,4.8956062528304756e-05,0.00012246903497725725,0.00044049706775695086,5.549490015255287e-05,0.0016618885565549135,0.0009412583312951028
vacancy levels,0.48492375016212463,0.013646331615746021,0.0012920416193082929,0.004409172106534243,0.14302146434783936,0.026367289945483208,0.005439524073153734,0.24789835512638092,0.0012676017358899117,0.08700323104858398,0.07348649203777313,0.20373240113258362,0.31539639830589294,0.11986039578914642,0.19641365110874176,0.057705264538526535,0.0024226014502346516,0.38094934821128845,0.059654172509908676,0.6456505656242371
vacancy rates,0.6108260750770569,0.006978909485042095,0.0010306568583473563,0.0023646648041903973,0.13479888439178467,0.041021134704351425,0.002387525048106909,0.2678777575492859,0.0005590214277617633,0.055806659162044525,0.023772280663251877,0.14928214251995087,0.10723675787448883,0.04132717102766037,0.168699249625206,0.022347215563058853,0.0007351209060288966,0.36354559659957886,0.02680462971329689,0.6692926287651062
vacant buildings,0.7581494450569153,0.0001967945136129856,0.0039413003250956535,0.00032335708965547383,0.00010443040082463995,0.0003496561257634312,0.0004105469852220267,0.15871676802635193,0.0019647993613034487,0.04485185816884041,0.07622835785150528,0.03532525151968002,0.29704076051712036,0.026557426899671555,0.04022138565778732,0.01895979791879654,0.04535353556275368,0.16564977169036865,0.15213201940059662,0.23100341856479645
vacant land,0.0016138055361807346,0.0001923290255945176,0.0011211353121325374,0.00025649418239481747,0.04047059267759323,0.00020596421381924301,0.00018720886146184057,0.0010922277579084039,0.00020466571731958538,0.0002204423217335716,0.0037783216685056686,0.0001936626504175365,0.04836246371269226,0.0014472627080976963,0.0001892996224341914,0.0024514601100236177,0.0012445137836039066,0.0006236406043171883,0.14553090929985046,0.0014623391907662153
vacant space,0.16424806416034698,0.01057955902069807,0.02012917399406433,0.0032423860393464565,0.1122184470295906,0.0020948892924934626,0.0034524844959378242,0.13907214999198914,0.0021579512394964695,0.006730218883603811,0.06238092482089996,0.0026900796219706535,0.2066151648759842,0.05245530232787132,0.035761721432209015,0.01775743067264557,0.011798306368291378,0.06499143689870834,0.05050819739699364,0.026703232899308205
vacant unit,0.9910842180252075,0.042856741696596146,0.056890085339546204,0.01995176635682583,0.06298837810754776,0.002890896750614047,0.07642794400453568,0.270384818315506,0.036940354853868484,0.26005297899246216,0.3326204717159271,0.24704664945602417,0.42139822244644165,0.10183482617139816,0.15778034925460815,0.03135954588651657,0.27711406350135803,0.27932876348495483,0.06741486489772797,0.20028191804885864
vacations,0.00032113923225551844,0.0006727607687935233,4.008477117167786e-05,0.0014212470268830657,0.0021076458506286144,6.709774606861174e-05,0.00015927715867292136,0.000979400472715497,0.00018623170035425574,0.0006533138221129775,0.0008023098343983293,0.0001549137814436108,0.0027437135577201843,0.002595522440969944,0.0004914350574836135,0.014242617413401604,0.0003496008284855634,0.00021247832046356052,0.057484209537506104,0.0002123462618328631
vaccinations,0.0037994266021996737,0.000205034768441692,6.898154242662713e-05,0.01628495566546917,0.017321446910500526,0.000247593445237726,0.00032858666963875294,0.029262373223900795,0.00041608777246437967,0.0002930545306298882,0.00015773299674037844,0.000981012242846191,0.878113865852356,0.000163466262165457,0.0014160829596221447,0.0004947301931679249,0.0003219482605345547,0.912182629108429,0.018849099054932594,0.011326732113957405
vaccines,0.00026300776517018676,0.00010244924487778917,5.505387525772676e-05,0.0016054405132308602,0.0003908918297383934,0.00011163721501361579,0.00013260857667773962,0.004569867625832558,0.00035250731161795557,0.00017328272224403918,0.00012481235899031162,0.00016079969645943493,0.8716495633125305,0.00010172157635679469,0.00011420054943300784,8.033373160287738e-05,0.00028366511105559766,0.9354555606842041,0.0024241746868938208,0.006244856398552656
valley and stream corridors,0.00047724618343636394,0.001016841153614223,0.00016940628120210022,0.000403606885811314,0.0003873008827213198,0.0006149167311377823,0.005381534341722727,0.38209545612335205,0.0002049664908554405,0.0005860616220161319,0.00264967093244195,0.8582817912101746,0.715729296207428,0.0008182058809325099,0.000357808981789276,0.0014088243478909135,0.004768737126141787,0.00022157581406645477,0.010687213391065598,0.002978172618895769
valley corridors,0.0030225333757698536,0.003474586643278599,0.0002647752990014851,0.0008216173155233264,0.0002677348966244608,0.015406878665089607,0.44827309250831604,0.6122510433197021,0.0008443986298516393,0.0015637800097465515,0.00558121781796217,0.834537148475647,0.7520768642425537,0.0012090358650311828,0.0004253416555002332,0.004653675481677055,0.04236739128828049,0.0004512048326432705,0.019414495676755905,0.029524825513362885
valley lands,0.00209884624928236,0.001367835677228868,0.0005181950982660055,0.0009245884139090776,0.008461644873023033,0.0009603497455827892,0.0012803910067304969,0.0037754762452095747,0.00017098331591114402,0.0006038454594090581,0.021549269556999207,0.0015009648632258177,0.3464261293411255,0.0012921123998239636,0.0011046373983845115,0.004362022038549185,0.051253095269203186,0.0004353636468295008,0.07782446593046188,0.003711732802912593
valleylands,0.022417206317186356,0.008553377352654934,0.0008718741592019796,0.0022294940426945686,0.00129319925326854,0.004380346275866032,0.016400525346398354,0.015506711788475513,0.0004036467580590397,0.0025543714873492718,0.12360315024852753,0.028480401262640953,0.18535487353801727,0.005806319881230593,0.005308468826115131,0.0033574870321899652,0.2040831297636032,0.0024791161995381117,0.03198163956403732,0.011080464348196983
vandalism,0.17360690236091614,0.11722274869680405,0.00021496086264960468,0.003960749600082636,0.16893155872821808,0.0001607339218026027,0.0010496642207726836,0.00648490758612752,0.0004277230182196945,0.0009622045909054577,0.0015909732319414616,0.4793310761451721,0.000224987423280254,0.0004364334454294294,0.0009710839949548244,9.533674165140837e-05,0.001212276634760201,0.008889412507414818,0.0005222587496973574,0.0011751811252906919
vans (fleet),0.0001431791897630319,9.838597179623321e-05,4.212948988424614e-05,7.84704097895883e-05,0.0003478325961623341,0.00032748631201684475,0.4297860264778137,0.47590452432632446,0.00019664141291286796,0.0006201017531566322,0.0018945912597700953,0.005004135426133871,0.17655472457408905,0.000499835005030036,0.00012101726315449923,0.0009458378190174699,0.0012897723354399204,0.000201024828129448,0.012534970417618752,0.4000067114830017
variance,0.6479251980781555,0.23454026877880096,0.086087167263031,0.06362612545490265,0.2923501431941986,0.4545761048793793,0.25545403361320496,0.6445187330245972,0.011613034643232822,0.6021263003349304,0.6859198808670044,0.587134838104248,0.434482216835022,0.6056231260299683,0.16007401049137115,0.1637289822101593,0.6463761925697327,0.3824594020843506,0.06172366440296173,0.5767165422439575
variety stores,0.0002725213998928666,0.003039008704945445,8.444374543614686e-05,0.0018772631883621216,0.00017876748461276293,0.0001818422751966864,0.0005427191499620676,0.0019497452303767204,0.0003597629547584802,0.017605936154723167,0.003326437436044216,0.00037129007978364825,0.009128457866609097,0.001336549175903201,0.00028023746563121676,0.0010727435583248734,0.010432976298034191,0.00021848671894986182,0.005445600021630526,0.9483841061592102
vector borne diseases,0.0957227498292923,0.0005399266956374049,0.001153046847321093,0.006864289753139019,0.03400978818535805,0.0003176323079969734,0.002778191352263093,0.16141542792320251,0.0002112158399540931,0.0001983100373763591,0.0002470594772603363,0.0036071075592190027,0.003579584648832679,6.127792585175484e-05,0.005234297830611467,7.839972386136651e-05,0.0005347297410480678,0.0003572065616026521,0.0010712697403505445,0.0034773952793329954
vegetation,0.0002497825480531901,0.00048155273543670774,0.00010010263213189319,0.00032273150281980634,0.017724769189953804,0.00025051418924704194,0.00015006714966148138,0.0016104625537991524,9.005669562611729e-05,0.00034891581162810326,0.00032929296139627695,0.00044593194616027176,0.002590346382930875,0.0017302248161286116,0.0003964115458074957,0.00241422769613564,0.0009930478408932686,0.00065292400540784,0.008613428100943565,0.00044533851905725896
vehicle access,0.0008742295322008431,0.21155831217765808,0.0001810424291761592,0.0005541543941944838,0.09848491847515106,0.003073223866522312,0.9710007905960083,0.5454875826835632,0.0001876197347883135,0.0019326609326526523,0.004581336863338947,0.043362636119127274,0.21077054738998413,0.0005156192928552628,0.0003927408833988011,0.026492180302739143,0.0018470539944246411,0.0003977134474553168,0.08244717866182327,0.110268235206604
vehicle blocking driveway,0.003616269212216139,0.00015418512339238077,0.0006447241175919771,0.0001133096739067696,0.001080345013178885,0.0034020529128611088,0.896292507648468,0.00067280069924891,0.05162447318434715,0.0038007539696991444,0.003638822352513671,0.420544296503067,0.3428894579410553,0.0004191916959825903,0.00018870402709580958,0.0021815018262714148,0.026101907715201378,0.000677182397339493,0.08248057216405869,0.056477028876543045
vehicle branding,0.00012112614786019549,0.07300176471471786,9.534152923151851e-05,0.0005303069483488798,0.000537844083737582,0.0007306250045076013,0.8289295434951782,0.36346763372421265,0.0001514286850579083,0.0029862960800528526,0.0007919555064290762,0.0005807588458992541,0.4103182256221771,0.00038115764618851244,9.025671170093119e-05,0.0027674774173647165,0.000485537777421996,0.00014325360825750977,0.017043789848685265,0.06554938852787018
vehicle emission testing,8.679919847054407e-05,0.0013786134077236056,4.0695125790080056e-05,0.00017703732009977102,0.00021819074754603207,7.844920764910057e-05,0.03296699374914169,0.049826402217149734,0.00020545616280287504,0.002388186752796173,0.00031794796814210713,0.0006065049092285335,0.0033488126937299967,8.181800512829795e-05,4.941478619002737e-05,0.00014348623517435044,0.0001356168941128999,6.266770651564002e-05,0.0012467887718230486,0.15399344265460968
vehicle fuel system conversion,0.00014484529674518853,0.0003863563761115074,5.329092527972534e-05,0.00014076358638703823,0.0005628425278700888,0.00015991956752259284,0.00671441899612546,0.015286220237612724,0.00010868929530261084,0.10820583254098892,0.00040163769153878093,0.004192549269646406,0.003217541379854083,0.00017229309014510363,5.0204336730530486e-05,0.00035947002470493317,0.00022596085909754038,7.587479922221974e-05,0.004407594911754131,0.003747590584680438
vehicle licensing,0.00011041692778235301,0.010309956967830658,4.470945714274421e-05,0.00019913208961952478,0.0004667790199164301,0.00029170329798944294,0.8895317316055298,0.035803813487291336,0.0007238295511342585,0.0008995297248475254,0.00045702478382736444,0.0006296507199294865,0.3421822190284729,0.00015501980669796467,7.094485772540793e-05,0.0011172883678227663,0.00040935532888397574,9.531558316666633e-05,0.0105206910520792,0.17007747292518616
vehicle registration,7.311082299565896e-05,0.00040258874651044607,4.132552567170933e-05,0.0001759448932716623,0.0011664882767945528,0.00027504554600454867,0.5293506383895874,0.008523104712367058,0.0002528544864617288,0.0004992753965780139,0.000466706114821136,0.001103749149478972,0.16373273730278015,0.0001787107321433723,5.032768603996374e-05,0.005649793893098831,0.0008635573321953416,7.50198814785108e-05,0.01646048203110695,0.05683784931898117
vehicles,0.00010829608072526753,0.0013688632752746344,0.0001008813560474664,6.878771091578528e-05,0.00013153991312719882,0.0018121730536222458,0.9930499196052551,0.602096676826477,0.003582409583032131,0.0011293166317045689,0.0006210300489328802,0.0012283497489988804,0.6683080196380615,9.858929115580395e-05,0.00011780518252635375,0.012243975885212421,0.0028009966481477022,0.00019724832964129746,0.059363145381212234,0.015200628899037838
vehicular access,0.001120212022215128,0.28586292266845703,0.00011726665252353996,0.0005606446648016572,0.031905341893434525,0.002884065732359886,0.9907892942428589,0.7571902275085449,0.00018085047486238182,0.0014113002689555287,0.004510359838604927,0.29742947220802307,0.3450201451778412,0.00040175035246647894,9.988987585529685e-05,0.011554794386029243,0.0019568600691854954,0.0005220232997089624,0.16307660937309265,0.049589693546295166
vehicular businesses,0.0001060004869941622,0.1387890875339508,3.963686685892753e-05,0.00019658150267787278,0.00022974146122578532,0.0024575497955083847,0.8966000080108643,0.21382568776607513,0.00496232695877552,0.0009273072937503457,0.0009307434665970504,0.002432958222925663,0.47352415323257446,0.0001305812766076997,6.434068927774206e-05,0.00031671958277001977,0.0015329798916354775,0.0001707903720671311,0.020747393369674683,0.9743890762329102
vending,0.00014362401270773262,0.00038959283847361803,6.283656693994999e-05,0.0017050814349204302,0.0003187745751347393,0.00017379617202095687,0.0002507010940462351,0.0027936846017837524,0.0006700886297039688,0.03596676141023636,0.0042423768900334835,0.0012170854024589062,0.005877902265638113,0.0006788947503082454,0.00017102714627981186,0.013518455438315868,0.027865774929523468,0.0002929732436314225,0.09101085364818573,0.9900469183921814
vendor permits,0.000759060203563422,0.02683492936193943,0.00010348433715989813,0.0036457364913076162,0.00990880187600851,0.1197333112359047,0.0025262576527893543,0.1324235498905182,0.001058662892319262,0.08577687293291092,0.01122773066163063,0.04739227518439293,0.23080365359783173,0.05960746109485626,0.004928914830088615,0.05325913801789284,0.005604609847068787,0.05370861291885376,0.11352099478244781,0.9641217589378357
vendors,0.0005500399856828153,0.01745581440627575,0.00016049909754656255,0.0019304266897961497,0.0012566405348479748,0.0032248124480247498,0.0013506916584447026,0.10612190514802933,0.0005546697648242116,0.09141186624765396,0.021209072321653366,0.01431917492300272,0.08918895572423935,0.06948813796043396,0.0024996213614940643,0.02329198084771633,0.044004835188388824,0.011956172995269299,0.08804155141115189,0.9840563535690308
ventilation,0.03229667991399765,0.005856799893081188,0.0007988378056325018,0.008543623611330986,0.012376921251416206,0.0010437959572300315,0.003399445442482829,0.028046023100614548,0.009813773445785046,0.29932159185409546,0.7614874839782715,0.1343228816986084,0.8259052634239197,0.040993306785821915,0.008499706164002419,0.021016383543610573,0.010746772401034832,0.07032527774572372,0.02188016287982464,0.30407389998435974
ventilation and air conditioning systems,0.01981583796441555,8.929532486945391e-05,3.518990706652403e-05,0.000273710087640211,0.0038481666706502438,7.624114368809387e-05,0.00021206765086390078,0.0007262497674673796,0.0007356899441219866,0.027926145121455193,0.158929243683815,0.645535409450531,0.41223904490470886,0.00018436412210576236,0.0008719197940081358,0.0012063687900081277,0.0007397825247608125,0.00037362598231993616,0.002056292723864317,0.10011773556470871
ventilation systems,0.0049844710156321526,0.0003001171862706542,0.00011780809290939942,0.0009885972831398249,0.0022261226549744606,0.00025459929020144045,0.0007855735020712018,0.0032590050250291824,0.0013787165516987443,0.005261038430035114,0.17937837541103363,0.5820889472961426,0.7736653685569763,0.0003765446599572897,0.0015923697501420975,0.0020346415694803,0.0016473360592499375,0.04083346575498581,0.0029797260649502277,0.06126722693443298
venture capital,0.00041149347089231014,0.0022745230235159397,6.55377225484699e-05,0.0008789405692368746,0.001082583679817617,0.0006524562486447394,0.00047137207002379,0.0007734197424724698,0.00019794235413428396,0.0049141403287649155,0.0019227172015234828,0.009340525604784489,0.000745449448004365,0.00021031839423812926,0.00011101874406449497,0.00020317720191087574,0.0008646807982586324,0.0008382734376937151,0.029113326221704483,0.7162123322486877
vermin,0.05362284556031227,0.000935747753828764,0.0031502211932092905,0.0005504856817424297,0.014727042987942696,0.004380468279123306,0.0011178785935044289,0.031211821362376213,0.028198828920722008,0.0020038378424942493,0.0030524726025760174,0.005495571997016668,0.0027521373704075813,0.0005883882404305041,0.007022031582891941,0.00010227405437035486,0.007585148327052593,0.0008915803045965731,0.0008057646336965263,0.00039088682387955487
vessels,0.0026556560769677162,0.0008065729052759707,0.0018700486980378628,0.0001781599858077243,0.0003106662188656628,0.08976689726114273,0.020106744021177292,0.8746388554573059,0.001521771540865302,0.02469204179942608,0.01072667445987463,0.06292607635259628,0.6061037182807922,0.13766993582248688,0.005746495444327593,0.02133592963218689,0.0949738547205925,0.010484532453119755,0.07867816835641861,0.18658071756362915
